date,shgold,usdcny,intl_gold,real_rate,spx,vix,gvz,dxy,premium
2016-09-14,286.0,6.6707,1322.96997,0.21,5173.77,18.14,15.32,112.4678,2.2655077763274107
2016-09-15,286.0,6.6707,1314.25,0.22,5249.69,16.3,15.07,112.4753,2.2655077763274107
2016-09-16,286.0,6.6707,1310.43005,0.19,5244.57,15.37,14.78,113.1765,2.2655077763274107
2016-09-19,284.55,6.665,1313.39001,0.2,5235.03,15.53,15.68,112.903,3.110791658495032
2016-09-20,284.85,6.67,1315.099976,0.2,5241.35,15.92,15.69,113.1848,2.8329652637163463
2016-09-21,285.35,6.6695,1336.84998,0.15,5295.18,13.3,14.69,112.9842,-1.3097309502145436
2016-09-22,287.7,6.663,1337.30005,0.08,5339.52,12.02,13.73,112.2592,1.2232294388091418
2016-09-23,288.15,6.669,1337.60999,0.05,5305.75,12.29,13.93,112.7166,1.3488032436864046
2016-09-26,288.1,6.6683,1337.96997,0.05,5257.49,14.5,14.98,112.7112,1.2517304820679556
2016-09-27,287.7,6.6691,1327.35999,0.04,5305.71,13.1,14.53,112.5515,3.092270666998843
2016-09-28,285.45,6.673,1321.41003,0.01,5318.55,12.39,13.98,112.6283,1.9523508547269444
2016-09-29,284.75,6.665,1320.27002,0.02,5269.15,14.02,13.86,112.2879,1.8365117012555172
2016-09-30,285.3,6.6685,1315.95996,0.0,5312.0,13.29,13.88,112.2795,3.1620093153503603
2016-10-03,285.3,6.6685,1311.95996,0.0,5300.87,13.57,14.16,112.5077,3.1620093153503603
2016-10-04,285.3,6.6685,1268.30005,0.07,5289.66,13.63,15.8,112.6579,3.1620093153503603
2016-10-05,285.3,6.6685,1266.69995,0.1,5316.02,12.99,15.21,112.7946,3.1620093153503603
2016-10-06,285.3,6.6685,1254.73999,0.11,5306.85,12.84,16.05,113.0066,3.1620093153503603
2016-10-07,285.3,6.6685,1256.96997,0.1,5292.4,13.48,15.72,113.2915,3.1620093153503603
2016-10-10,274.0,6.6685,1259.73999,0.1,5328.67,13.38,15.6,113.2915,3.1620093153503603
2016-10-11,273.9,6.719,1253.25,0.13,5246.79,15.36,15.63,113.4461,3.172051376854654
2016-10-12,273.3,6.718,1255.32996,0.15,5239.02,15.91,15.61,113.7442,2.16309671644666
2016-10-13,274.2,6.7248,1258.12,0.12,5213.33,16.69,15.63,113.6238,2.1854236339962085
2016-10-14,273.45,6.7277,1250.55005,0.13,5214.16,16.12,15.14,113.7119,2.9555035161637875
2016-10-17,273.7,6.735,1255.69995,0.09,5199.82,16.21,15.23,113.5488,1.7968648785506502
2016-10-18,275.2,6.7401,1262.83997,0.09,5243.84,15.28,14.73,113.1393,1.543733605639204
2016-10-19,275.2,6.737,1269.40002,0.08,5246.41,14.41,14.59,113.0547,0.2486943675148722
2016-10-20,277.25,6.7439,1266.0,0.08,5241.83,13.75,14.68,113.4033,2.7542872988570366
2016-10-21,276.3,6.7654,1266.75,0.07,5257.4,13.34,14.55,113.9015,0.7660424068031375
2016-10-24,277.05,6.7728,1264.43994,0.11,5309.83,13.02,14.95,113.8571,1.717679662031628
2016-10-25,277.9,6.778,1274.34998,0.07,5283.4,13.46,14.55,113.6801,0.1967137318951017
2016-10-26,279.2,6.7706,1266.98999,0.08,5250.27,14.24,14.48,113.8131,3.402021435079689
2016-10-27,278.25,6.7819,1268.30005,0.13,5215.97,15.36,15.0,114.1998,1.706070567781751
2016-10-28,278.5,6.776,1276.30005,0.13,5190.1,16.19,16.62,114.0931,0.4538270998440339
2016-10-31,279.65,6.7735,1277.38,0.11,5189.13,17.06,18.13,114.0188,1.471228157602809
2016-11-01,280.25,6.763,1288.15002,0.11,5153.58,18.56,19.02,113.9915,0.1606664761200136
2016-11-02,282.95,6.7606,1297.39001,0.11,5105.57,19.32,19.32,113.9206,0.9516750010126884
2016-11-03,283.75,6.7612,1303.75,0.14,5058.41,22.08,19.98,113.7664,0.3441292780555613
2016-11-04,282.4,6.7534,1304.25,0.11,5046.37,22.51,20.22,113.5828,-0.7874853312328582
2016-11-07,281.85,6.774,1281.41003,0.12,5166.17,18.71,18.53,113.5443,2.77299762984876
2016-11-08,281.2,6.784,1275.64001,0.15,5193.49,18.74,17.93,113.3017,2.9695170048386785
2016-11-09,291.65,6.7769,1278.0,0.25,5251.07,14.38,16.68,114.6956,13.196507627758876
2016-11-10,286.15,6.7987,1259.76001,0.27,5208.8,14.74,18.52,115.9375,10.787729516388763
2016-11-11,281.75,6.7987,1225.68005,0.27,5237.11,14.17,23.25,115.9375,10.787729516388763
2016-11-14,272.95,6.8447,1220.26001,0.4,5218.4,14.48,20.5,117.2245,4.417079574742388
2016-11-15,275.95,6.8556,1228.079956,0.41,5275.62,13.37,16.42,116.7724,5.265834348108683
2016-11-16,277.05,6.877,1225.30005,0.39,5294.58,13.72,15.77,116.8062,6.135522727345801
2016-11-17,276.5,6.8674,1216.39001,0.42,5333.97,13.35,17.5,116.8952,7.930972248332125
2016-11-18,273.45,6.8873,1208.68994,0.44,5321.51,12.85,17.03,117.5936,5.8077660468435965
2016-11-21,275.55,6.8918,1214.050049,0.42,5368.86,12.42,15.86,117.4762,6.545221512106366
2016-11-22,276.25,6.888,1212.23999,0.41,5386.35,12.41,15.43,117.4508,7.794390466667778
2016-11-23,276.6,6.9195,1187.77002,0.44,5380.68,12.43,18.53,118.0356,12.360456109762652
2016-11-24,273.7,6.9195,1184.0,0.44,5380.68,12.43,18.53,118.0356,12.360456109762652
2016-11-25,271.4,6.9176,1183.63,0.47,5398.92,12.34,18.47,118.02,8.153777291944607
2016-11-28,273.8,6.9055,1193.43994,0.47,5368.81,13.15,17.39,117.7278,8.836265832784079
2016-11-29,272.75,6.8933,1188.45996,0.44,5379.92,12.9,17.28,117.644,9.358065257350518
2016-11-30,271.05,6.8837,1173.10999,0.43,5323.68,13.33,19.18,117.7636,11.422072655392526
2016-12-01,269.25,6.883,1171.30005,0.48,5251.11,14.07,19.39,117.6642,10.049001908145383
2016-12-02,268.85,6.883,1176.92004,0.49,5255.65,14.12,18.44,117.3116,8.405335080617988
2016-12-05,268.75,6.8775,1170.26001,0.45,5308.89,12.14,17.56,117.1008,9.98609179754692
2016-12-06,268.15,6.879,1169.73999,0.44,5333.0,11.79,17.06,116.9225,9.444664870191446
2016-12-07,267.7,6.878,1174.0,0.42,5393.76,12.22,16.87,116.672,8.090245470766945
2016-12-08,269.75,6.8771,1170.55005,0.45,5417.36,12.64,16.48,117.0327,10.937012752423357
2016-12-09,269.5,6.9042,1157.87,0.51,5444.5,11.75,18.66,117.2834,12.481784879515205
2016-12-12,267.95,6.9045,1162.20996,0.51,5412.54,12.64,16.97,116.9161,9.95721240953594
2016-12-13,268.2,6.8984,1158.34998,0.53,5463.83,12.72,16.17,116.8029,11.291243685373049
2016-12-14,269.65,6.9025,1144.25,0.6,5436.67,13.19,18.21,116.7332,15.717625026122448
2016-12-15,266.95,6.941,1128.43005,0.7,5456.85,12.79,17.89,118.8072,15.131620169755848
2016-12-16,265.35,6.958,1134.089966,0.74,5437.16,12.2,17.55,118.3584,11.648712896362156
2016-12-19,266.6,6.9506,1139.050049,0.68,5457.44,11.71,16.05,118.3875,12.060116366987671
2016-12-20,265.25,6.947,1132.19995,0.67,5483.94,11.45,16.69,118.63,12.37192992267751
2016-12-21,264.85,6.939,1131.80005,0.64,5471.43,11.27,15.82,118.581,12.35235353095311
2016-12-22,263.3,6.9473,1128.68994,0.6,5447.42,11.43,15.28,118.8209,11.195007952095407
2016-12-23,263.55,6.9432,1133.48999,0.58,5462.69,11.44,16.36,118.7856,10.5222796930249
2016-12-26,264.75,6.9432,1133.93994,0.58,5462.69,11.44,16.36,118.7856,10.5222796930249
2016-12-27,266.1,6.9491,1139.34998,0.58,5487.44,11.99,16.68,118.9506,11.548038130178329
2016-12-28,267.3,6.9559,1142.44995,0.56,5438.56,12.95,16.04,119.2305,11.805679193499174
2016-12-29,268.75,6.9535,1158.31995,0.55,5432.09,13.37,15.68,118.6637,9.795934627132
2016-12-30,271.35,6.943,1151.84998,0.5,5383.12,14.04,16.23,118.3466,14.231205936952506
2017-01-02,268.05,6.943,1150.52002,0.5,5383.12,14.04,16.23,118.3466,14.231205936952506
2017-01-03,269.75,6.9575,1158.91003,0.47,5429.08,12.85,16.26,119.0903,10.514977133602372
2017-01-04,270.4,6.9322,1163.80005,0.47,5477.0,11.85,15.16,118.8803,11.017785567219107
2017-01-05,269.5,6.887,1180.47998,0.42,5487.94,11.67,14.98,117.9999,8.115730632886994
2017-01-06,268.85,6.9176,1172.81006,0.46,5521.06,11.32,14.55,118.3495,8.010195120934952
2017-01-09,269.75,6.935,1181.27002,0.43,5531.82,11.56,14.38,118.4111,6.367821508833458
2017-01-10,271.5,6.918,1187.73999,0.43,5551.82,11.49,14.32,118.5386,7.324416839905439
2017-01-11,271.85,6.9365,1191.84998,0.39,5563.65,11.26,14.96,119.0219,6.0513797074284525
2017-01-12,272.25,6.889,1195.66003,0.38,5547.49,11.54,14.6,117.8001,7.4276505322552
2017-01-13,271.25,6.8985,1197.66003,0.41,5574.12,11.23,14.63,117.9884,5.618874340347588
2017-01-16,272.95,6.8985,1203.17004,0.41,5574.12,11.23,14.63,117.9884,5.618874340347588
2017-01-17,274.6,6.852,1216.54004,0.36,5538.73,11.87,15.67,117.2656,6.600181520407659
2017-01-18,273.5,6.836,1203.64001,0.42,5555.65,12.48,15.25,117.7242,8.961182556303925
2017-01-19,270.7,6.868,1205.14001,0.43,5540.08,12.78,15.11,118.3182,4.591633138392751
2017-01-20,271.4,6.868,1209.95996,0.44,5555.33,11.54,14.38,118.3182,4.591633138392751
2017-01-23,272.75,6.8514,1217.47998,0.39,5552.94,11.77,15.15,117.2479,4.566601508769111
2017-01-24,272.35,6.8555,1208.81006,0.41,5600.96,11.07,14.65,117.0516,5.917046591862629
2017-01-25,269.6,6.8812,1200.31006,0.45,5656.34,10.81,14.47,116.9355,4.04874098181881
2017-01-26,267.6,6.8768,1188.56995,0.43,5655.18,10.63,14.74,117.2766,4.8142095854164495
2017-01-27,267.6,6.8768,1191.59998,0.41,5660.78,10.58,14.34,117.0735,4.8142095854164495
2017-01-30,267.6,6.8768,1195.34998,0.42,5613.71,11.88,15.19,116.7325,4.8142095854164495
2017-01-31,267.6,6.8768,1210.63,0.4,5614.79,11.99,15.27,116.2241,4.8142095854164495
2017-02-01,267.6,6.8768,1209.48999,0.43,5642.65,11.81,14.8,116.3914,4.8142095854164495
2017-02-02,267.6,6.8768,1215.93005,0.43,5636.2,11.93,15.04,115.903,4.8142095854164495
2017-02-03,271.6,6.865,1219.88,0.44,5666.77,10.97,15.04,115.6259,2.3545388782612804
2017-02-06,274.3,6.86,1235.58997,0.4,5663.55,11.37,15.74,116.0504,1.7857429485427474
2017-02-07,276.5,6.8821,1233.71997,0.4,5674.22,11.29,15.26,116.4082,3.521582602054366
2017-02-08,276.75,6.87,1241.98999,0.38,5682.45,11.45,15.2,116.1382,2.424884456733196
2017-02-09,278.2,6.866,1230.89001,0.41,5715.18,10.88,14.88,116.306,6.484893704567014
2017-02-10,275.25,6.8775,1234.12,0.4,5734.13,10.85,14.88,116.148,2.365588277846541
2017-02-13,276.4,6.8776,1225.43994,0.43,5763.96,11.07,14.61,116.3427,5.430953707974993
2017-02-14,276.0,6.8649,1228.60999,0.46,5782.57,10.74,14.21,116.3949,4.831651732088062
2017-02-15,274.95,6.8685,1232.93994,0.45,5819.44,11.97,13.71,116.2162,2.6832783162666374
2017-02-16,276.35,6.8517,1239.14001,0.43,5814.9,11.76,13.75,116.0067,3.3834333268924865
2017-02-17,277.45,6.864,1235.29004,0.41,5838.58,11.49,13.27,116.4035,4.843031827286268
2017-02-20,276.85,6.864,1238.38,0.41,5838.58,11.49,13.27,116.4035,4.843031827286268
2017-02-21,277.5,6.881,1235.96997,0.4,5865.95,11.57,13.72,116.5921,4.067448564630979
2017-02-22,277.2,6.8765,1237.68994,0.38,5860.63,11.74,13.26,116.2136,3.5660079280467016
2017-02-23,277.75,6.8622,1249.41003,0.35,5835.51,11.71,13.68,115.6527,2.099301272654259
2017-02-24,281.15,6.8645,1256.93994,0.31,5845.31,11.47,13.54,115.8143,3.7450707113347335
